"degree" "normalised.degree" "species.strength" "interaction.push.pull" "nestedrank" "PDI" "resource.range" "species.specificity.index" "PSI" "node.specialisation.index.NSI" "betweenness" "weighted.betweenness" "closeness" "weighted.closeness" "Fisher.alpha" "partner.diversity" "effective.partners" "proportional.generality" "proportional.similarity" "d"
"MW-S057" 56 0.708860759493671 0.309041298808417 -0.012338548235564 0.178403755868545 0.845167652859961 0.294871794871795 0.149550534718424 0.0108398742310168 1 0.00471698113207547 0 0.00467299971479344 0.00433615975543686 29.1362013417008 3.67247099423688 39.3490170246236 0.5889508320443 0.575498223431983 0.106045553795935
"MW-S058" 24 0.30379746835443 0.0721426715159512 -0.0386607220201687 0.938967136150235 0.948717948717949 0.705128205128205 0.246503545424513 0.00748498372649944 1 0.00471698113207547 0 0.00467299971479344 0.00108963935007176 33.6858540326776 2.95317403312509 19.1666930014912 0.286874759379681 0.406758861313673 0.145008091414528
"MW-S059" 50 0.632911392405063 0.259621056591519 -0.0148075788681696 0.347417840375587 0.832264957264957 0.371794871794872 0.155454173559952 0.00874350874016476 1 0.00471698113207547 0 0.00467299971479344 0.00444441204298488 23.974147082596 3.58472734447177 36.0435289115662 0.539476407479147 0.599925056138683 0.0911235652885707
"MW-S060" 40 0.506329113924051 0.102651777603398 -0.0224337055599151 0.624413145539906 0.915064102564103 0.5 0.16816729460953 0.00421547670070016 1 0.00471698113207547 0 0.00467299971479344 0.0017286579052617 50.5057640874152 3.49426078515018 32.9259396112806 0.492814331747328 0.607187097556055 0.0836200409571363
"MW-S061" 39 0.493670886075949 0.144395904223388 -0.0219385665583747 0.666666666666667 0.846153846153846 0.512820512820513 0.13653880878918 0.0041602037627681 1 0.00471698113207547 0 0.00467299971479344 0.00131826286772327 70.8832204450624 3.57801062135684 35.802245731051 0.535865035692303 0.524055332212821 0.103670593359675
"MW-S062" 30 0.379746835443038 0.103666666290941 -0.029877777790302 0.859154929577465 0.947731755424063 0.628205128205128 0.258260436501779 0.00797547987332371 1 0.00471698113207547 0 0.00467299971479344 0.00203047037835059 21.2287598320127 2.98058271508863 19.6992923757995 0.294846364984185 0.444259891763752 0.163427982081301
"MW-S063" 33 0.417721518987342 0.0744744190910507 -0.0280462297245136 0.816901408450704 0.855769230769231 0.58974358974359 0.17012034778656 0.00315665038483423 1 0.00471698113207547 0 0.00467299971479344 0.00153473140628615 44.3172610594535 3.35053370767284 28.5179498315467 0.426838369837212 0.547924283642246 0.0815827231485877
"MW-S064" 42 0.531645569620253 0.254366191443003 -0.0177531859180237 0.55868544600939 0.943755169561621 0.474358974358974 0.232303353024072 0.0183489560548427 1 0.00471698113207547 0 0.00467299971479344 0.00475064243775898 18.0422671819412 3.21874996273663 24.9968536447183 0.374136862004299 0.525800081864998 0.159731275987372
"MW-S065" 34 0.430379746835443 0.128051909073596 -0.0256455320860707 0.774647887323944 0.947802197802198 0.576923076923077 0.235991616788654 0.00987406964060093 1 0.00471698113207547 0 0.00467299971479344 0.00202801983986417 25.6059855223495 3.14684288271997 23.2625060657349 0.348178260571967 0.477934513928657 0.162151238844833
"MW-S066" 52 0.658227848101266 0.407574596055738 -0.0113927962296973 0.272300469483568 0.952316689158794 0.346153846153846 0.239293399609526 0.0268689466083653 1 0.00471698113207547 0 0.00467299971479344 0.00710058285955193 19.195554649488 3.31929217046016 27.6407786729056 0.413709434916077 0.530802421218307 0.159032902864136
"MW-S067" 42 0.531645569620253 0.839943934022583 -0.00381085871374802 0.535211267605634 0.926609105180534 0.474358974358974 0.203333019667516 0.042528518385973 1 0.00471698113207547 0.00031555197929979 0.00467299971479344 0.0172393514552705 9.9900670335959 3.30484176946071 27.2442303784621 0.407774154555398 0.581003559367196 0.156942819564213
